gene_id	n_exons
ENSG00000261036.2	5
ENSG00000261037.1	1
ENSG00000261038.1	1
ENSG00000261039.3	3
ENSG00000261041.1	4
ENSG00000261043.5	1
ENSG00000261044.1	1
ENSG00000261045.2	4
ENSG00000261046.1	1
ENSG00000261047.1	1
ENSG00000261048.1	1
ENSG00000261053.1	1
ENSG00000261055.1	1
ENSG00000261057.1	1
ENSG00000261060.1	1
ENSG00000261066.1	2
ENSG00000261068.2	1
ENSG00000261075.1	5
ENSG00000261076.1	1
ENSG00000261077.1	1
ENSG00000261082.1	2
ENSG00000261083.3	10
ENSG00000261084.1	1
ENSG00000261087.1	1
ENSG00000261090.2	4
ENSG00000261092.1	2
ENSG00000261096.1	1
ENSG00000261097.1	1
ENSG00000261098.1	1
ENSG00000261104.1	1
ENSG00000261108.2	2
ENSG00000261111.1	1
ENSG00000261116.1	1
ENSG00000261117.1	1
ENSG00000261120.1	2
ENSG00000261121.2	3
ENSG00000261122.6	4
ENSG00000261127.2	4
ENSG00000261135.1	1
ENSG00000261145.1	1
ENSG00000261146.1	1
ENSG00000261150.3	2
ENSG00000261151.1	1
ENSG00000261153.2	1
ENSG00000261154.1	3
ENSG00000261156.6	6
ENSG00000261161.1	3
ENSG00000261166.1	1
ENSG00000261167.1	1
ENSG00000261168.1	1
ENSG00000261172.1	3
ENSG00000261175.6	6
ENSG00000261177.1	2
ENSG00000261178.2	3
ENSG00000261181.1	2
ENSG00000261182.1	1
ENSG00000261183.5	4
ENSG00000261184.3	3
ENSG00000261190.5	8
ENSG00000261192.1	1
ENSG00000261193.1	2
ENSG00000261194.2	3
ENSG00000261196.1	1
ENSG00000261197.2	1
ENSG00000261198.1	2
ENSG00000261199.1	1
ENSG00000261200.1	1
ENSG00000261205.2	1
ENSG00000261206.1	1
ENSG00000261208.1	3
ENSG00000261209.1	2
ENSG00000261210.8	5
ENSG00000261211.1	1
ENSG00000261217.2	4
ENSG00000261222.3	3
ENSG00000261226.1	2
ENSG00000261231.6	6
ENSG00000261233.2	4
ENSG00000261234.1	1
ENSG00000261235.1	4
ENSG00000261238.1	2
ENSG00000261239.6	17
ENSG00000261241.7	6
ENSG00000261244.1	2
ENSG00000261245.2	2
ENSG00000261248.1	2
ENSG00000261249.1	2
ENSG00000261250.1	2
ENSG00000261257.1	1
ENSG00000261259.1	3
ENSG00000261261.3	4
ENSG00000261263.2	2
ENSG00000261269.1	1
ENSG00000261272.1	4
ENSG00000261273.1	4
ENSG00000261274.1	1
ENSG00000261275.1	1
ENSG00000261276.1	2
ENSG00000261278.1	2
ENSG00000261282.1	1
ENSG00000261284.2	1
ENSG00000261285.7	6
ENSG00000261289.2	1
ENSG00000261290.1	1
ENSG00000261292.2	1
ENSG00000261296.1	3
ENSG00000261298.1	1
ENSG00000261299.1	1
ENSG00000261302.6	3
ENSG00000261304.2	6
ENSG00000261305.2	2
ENSG00000261307.1	4
ENSG00000261308.4	2
ENSG00000261310.1	3
ENSG00000261313.2	4
ENSG00000261314.1	1
ENSG00000261316.1	2
ENSG00000261319.1	1
ENSG00000261325.1	2
ENSG00000261326.4	3
ENSG00000261327.5	3
ENSG00000261330.1	1
ENSG00000261332.1	2
ENSG00000261338.2	1
ENSG00000261341.7	5
ENSG00000261346.1	3
ENSG00000261347.1	2
ENSG00000261350.1	2
ENSG00000261356.2	1
ENSG00000261363.2	2
ENSG00000261364.1	1
ENSG00000261365.1	1
ENSG00000261366.1	1
ENSG00000261368.1	1
ENSG00000261376.1	2
ENSG00000261379.1	1
ENSG00000261382.1	1
ENSG00000261390.6	6
ENSG00000261391.1	1
ENSG00000261392.1	3
ENSG00000261395.3	1
ENSG00000261397.1	4
ENSG00000261398.1	1
ENSG00000261400.1	2
ENSG00000261401.1	4
ENSG00000261402.1	1
ENSG00000261403.1	2
ENSG00000261404.7	8
ENSG00000261405.2	5
ENSG00000261411.1	1
ENSG00000261418.1	4
ENSG00000261420.1	1
ENSG00000261421.1	2
ENSG00000261426.1	1
ENSG00000261432.1	1
ENSG00000261434.1	1
ENSG00000261435.1	2
ENSG00000261436.6	8
ENSG00000261437.1	1
ENSG00000261439.1	1
ENSG00000261440.1	1
ENSG00000261445.1	3
ENSG00000261446.4	7
ENSG00000261447.1	1
ENSG00000261448.1	3
ENSG00000261449.1	1
ENSG00000261453.2	3
ENSG00000261455.1	1
ENSG00000261456.6	4
ENSG00000261457.3	2
ENSG00000261458.1	3
ENSG00000261462.1	1
ENSG00000261466.2	3
ENSG00000261467.2	1
ENSG00000261470.1	2
ENSG00000261472.1	2
ENSG00000261475.3	3
ENSG00000261480.1	2
ENSG00000261481.1	2
ENSG00000261482.1	2
ENSG00000261486.1	1
ENSG00000261491.1	3
ENSG00000261497.1	3
ENSG00000261498.1	2
ENSG00000261501.1	1
ENSG00000261502.4	5
ENSG00000261504.1	1
ENSG00000261507.1	3
ENSG00000261509.6	4
ENSG00000261511.1	1
ENSG00000261514.1	2
ENSG00000261515.1	1
ENSG00000261517.2	7
ENSG00000261522.5	4
ENSG00000261524.1	1
ENSG00000261536.2	3
ENSG00000261540.1	2
ENSG00000261541.1	1
ENSG00000261542.1	1
ENSG00000261543.1	3
ENSG00000261548.1	5
ENSG00000261549.2	1
ENSG00000261554.1	1
ENSG00000261555.1	1
ENSG00000261557.1	2
ENSG00000261558.2	9
ENSG00000261561.1	1
ENSG00000261564.1	3
ENSG00000261566.1	2
ENSG00000261569.5	3
ENSG00000261573.1	3
ENSG00000261575.2	2
ENSG00000261580.1	1
ENSG00000261584.1	1
ENSG00000261586.2	2
ENSG00000261590.1	1
ENSG00000261593.1	1
ENSG00000261595.1	1
ENSG00000261599.6	24
ENSG00000261600.1	1
ENSG00000261603.3	5
ENSG00000261606.5	14
ENSG00000261607.1	1
ENSG00000261608.1	1
ENSG00000261609.8	11
ENSG00000261610.1	1
ENSG00000261612.1	1
ENSG00000261614.1	1
ENSG00000261615.7	8
ENSG00000261617.2	5
ENSG00000261620.1	1
ENSG00000261623.1	2
ENSG00000261625.1	1
ENSG00000261627.1	1
ENSG00000261636.2	4
ENSG00000261637.3	5
ENSG00000261642.1	1
ENSG00000261646.1	1
ENSG00000261647.1	1
ENSG00000261648.1	1
ENSG00000261650.1	3
ENSG00000261653.1	1
ENSG00000261655.1	1
ENSG00000261665.2	1
ENSG00000261666.1	2
ENSG00000261667.2	4
ENSG00000261671.1	1
ENSG00000261675.1	1
ENSG00000261679.2	1
ENSG00000261680.1	1
ENSG00000261682.1	2
ENSG00000261683.2	5
ENSG00000261689.1	1
ENSG00000261693.1	1
ENSG00000261696.1	1
ENSG00000261702.2	1
ENSG00000261703.1	2
ENSG00000261704.2	2
ENSG00000261706.1	1
ENSG00000261709.3	1
ENSG00000261710.1	1
ENSG00000261711.6	4
ENSG00000261713.6	4
ENSG00000261715.1	4
ENSG00000261719.1	1
ENSG00000261720.1	2
ENSG00000261722.1	2
ENSG00000261725.1	1
ENSG00000261727.2	3
ENSG00000261728.1	1
ENSG00000261729.2	3
ENSG00000261738.7	9
ENSG00000261739.2	19
ENSG00000261741.5	4
ENSG00000261742.6	10
ENSG00000261743.1	2
ENSG00000261744.1	4
ENSG00000261745.2	1
ENSG00000261747.3	1
ENSG00000261748.1	1
ENSG00000261749.3	6
ENSG00000261751.1	2
ENSG00000261752.1	1
ENSG00000261754.2	1
ENSG00000261757.1	1
ENSG00000261758.1	1
ENSG00000261761.5	3
ENSG00000261776.1	1
ENSG00000261781.1	3
ENSG00000261782.1	1
ENSG00000261787.2	4
ENSG00000261789.1	1
ENSG00000261793.1	3
ENSG00000261795.1	1
ENSG00000261800.2	3
ENSG00000261801.6	4
ENSG00000261803.2	3
ENSG00000261804.2	3
ENSG00000261807.2	4
ENSG00000261809.1	1
ENSG00000261810.1	2
ENSG00000261812.6	4
ENSG00000261815.1	1
ENSG00000261816.1	3
ENSG00000261817.1	3
ENSG00000261818.1	3
ENSG00000261820.1	2
ENSG00000261821.2	3
ENSG00000261826.1	1
ENSG00000261831.2	3
ENSG00000261834.2	2
ENSG00000261842.1	1
ENSG00000261848.5	4
ENSG00000261856.1	3
ENSG00000261863.1	2
ENSG00000261873.2	5
ENSG00000261882.1	1
ENSG00000261888.1	1
ENSG00000261889.1	1
ENSG00000261904.1	1
ENSG00000261914.2	1
ENSG00000261949.7	5
ENSG00000261963.3	4
ENSG00000261965.1	1
ENSG00000261970.1	1
ENSG00000261976.2	2
ENSG00000262000.1	1
ENSG00000262008.1	2
ENSG00000262011.1	2
ENSG00000262048.1	1
ENSG00000262067.1	1
ENSG00000262079.1	2
ENSG00000262081.2	8
ENSG00000262085.2	1
ENSG00000262090.1	1
ENSG00000262094.1	2
ENSG00000262095.1	1
ENSG00000262097.2	4
ENSG00000262098.1	2
ENSG00000262106.1	1
ENSG00000262107.1	1
ENSG00000262116.1	3
ENSG00000262117.5	4
ENSG00000262135.1	1
ENSG00000262154.1	1
ENSG00000262158.1	1
ENSG00000262179.3	2
ENSG00000262181.2	4
ENSG00000262187.2	3
ENSG00000262188.2	2
ENSG00000262198.1	2
ENSG00000262213.1	2
ENSG00000262223.8	6
ENSG00000262231.2	4
ENSG00000262235.2	1
ENSG00000262259.1	1
ENSG00000262267.6	5
ENSG00000262271.1	3
ENSG00000262316.1	1
ENSG00000262322.1	1
ENSG00000262343.1	2
ENSG00000262352.2	3
ENSG00000262366.1	1
ENSG00000262381.1	1
ENSG00000262384.1	1
ENSG00000262406.3	10
ENSG00000262445.3	3
ENSG00000262468.6	4
ENSG00000262471.1	1
ENSG00000262488.1	1
ENSG00000262492.1	2
ENSG00000262500.1	1
ENSG00000262518.1	2
ENSG00000262519.1	1
ENSG00000262521.1	2
ENSG00000262539.1	1
ENSG00000262543.2	2
ENSG00000262561.1	1
ENSG00000262566.1	1
ENSG00000262583.1	5
ENSG00000262585.1	6
ENSG00000262587.2	2
ENSG00000262609.1	2
ENSG00000262619.2	6
ENSG00000262628.1	1
ENSG00000262651.1	1
ENSG00000262655.4	16
ENSG00000262714.1	1
ENSG00000262786.1	2
ENSG00000262801.6	5
ENSG00000262818.1	2
ENSG00000262823.1	2
ENSG00000262869.1	2
ENSG00000262873.2	3
ENSG00000262874.2	2
ENSG00000262885.1	1
ENSG00000262898.3	4
ENSG00000262902.1	1
ENSG00000262904.1	1
ENSG00000262921.1	2
ENSG00000262950.2	4
ENSG00000262953.1	2
ENSG00000262961.1	1
ENSG00000262966.2	4
ENSG00000262980.2	1
ENSG00000262983.1	4
ENSG00000262990.1	1
ENSG00000262995.1	4
ENSG00000263006.6	5
ENSG00000263033.2	3
ENSG00000263041.2	5
ENSG00000263063.1	2
ENSG00000263105.1	2
ENSG00000263110.1	2
ENSG00000263125.1	1
ENSG00000263146.2	2
ENSG00000263154.1	3
ENSG00000263179.1	1
ENSG00000263189.1	1
ENSG00000263196.1	1
ENSG00000263199.1	1
ENSG00000263207.2	1
ENSG00000263234.1	2
ENSG00000263237.1	2
ENSG00000263241.1	1
ENSG00000263252.1	1
ENSG00000263253.1	2
ENSG00000263257.3	5
ENSG00000263279.1	2
ENSG00000263280.2	3
ENSG00000263305.1	2
ENSG00000263312.1	2
ENSG00000263317.1	4
ENSG00000263325.1	3
ENSG00000263342.1	2
ENSG00000263343.1	1
ENSG00000263353.3	1
ENSG00000263354.1	1
ENSG00000263355.1	1
ENSG00000263363.1	1
ENSG00000263366.2	2
ENSG00000263369.6	3
ENSG00000263375.1	1
ENSG00000263390.1	1
ENSG00000263396.1	1
ENSG00000263405.1	1
ENSG00000263413.2	1
ENSG00000263417.4	3
ENSG00000263424.1	2
ENSG00000263426.2	1
ENSG00000263433.1	1
ENSG00000263435.1	2
ENSG00000263438.6	7
ENSG00000263443.1	2
ENSG00000263450.1	4
ENSG00000263453.1	1
ENSG00000263456.1	1
ENSG00000263458.1	1
ENSG00000263464.2	1
ENSG00000263482.3	14
ENSG00000263483.1	1
ENSG00000263485.1	2
ENSG00000263489.1	3
ENSG00000263490.2	1
ENSG00000263503.1	1
ENSG00000263505.1	2
ENSG00000263512.1	1
ENSG00000263514.1	1
ENSG00000263515.1	1
ENSG00000263520.1	3
ENSG00000263529.2	1
ENSG00000263547.2	6
ENSG00000263551.6	8
ENSG00000263556.2	1
ENSG00000263561.1	1
ENSG00000263567.1	2
ENSG00000263571.3	4
ENSG00000263572.2	1
ENSG00000263574.2	6
ENSG00000263581.1	1
ENSG00000263588.1	2
ENSG00000263590.2	2
ENSG00000263594.2	4
ENSG00000263595.2	1
ENSG00000263604.1	1
ENSG00000263609.2	8
ENSG00000263611.2	4
ENSG00000263612.1	1
ENSG00000263618.5	3
ENSG00000263622.1	2
ENSG00000263629.1	1
ENSG00000263631.1	1
ENSG00000263635.1	3
ENSG00000263639.7	5
ENSG00000263649.1	1
ENSG00000263655.1	3
ENSG00000263667.3	8
ENSG00000263670.1	1
ENSG00000263676.1	1
ENSG00000263681.1	1
ENSG00000263682.1	3
ENSG00000263697.1	1
ENSG00000263705.1	1
ENSG00000263716.1	1
ENSG00000263720.1	2
ENSG00000263723.1	1
ENSG00000263725.1	1
ENSG00000263730.1	1
ENSG00000263733.1	1
ENSG00000263734.1	1
ENSG00000263735.1	1
ENSG00000263741.1	1
ENSG00000263745.7	6
ENSG00000263746.1	1
ENSG00000263748.1	1
ENSG00000263750.1	1
ENSG00000263761.3	2
ENSG00000263762.1	1
ENSG00000263763.1	1
ENSG00000263765.5	4
ENSG00000263772.1	1
ENSG00000263787.1	3
ENSG00000263788.1	1
ENSG00000263794.2	1
ENSG00000263795.1	1
ENSG00000263797.1	2
ENSG00000263818.5	5
ENSG00000263821.1	1
ENSG00000263841.2	1
ENSG00000263860.1	2
ENSG00000263862.2	5
ENSG00000263863.1	2
ENSG00000263870.1	3
ENSG00000263872.1	1
ENSG00000263874.2	2
ENSG00000263890.1	1
ENSG00000263893.2	2
ENSG00000263894.1	1
ENSG00000263905.2	1
ENSG00000263909.1	1
ENSG00000263914.1	1
ENSG00000263918.1	1
ENSG00000263926.1	1
ENSG00000263935.1	1
ENSG00000263941.2	1
ENSG00000263944.2	1
ENSG00000263945.1	1
ENSG00000263946.1	3
ENSG00000263952.5	2
ENSG00000263958.2	3
ENSG00000263961.8	6
ENSG00000263964.1	1
ENSG00000263967.1	1
ENSG00000263972.1	1
ENSG00000263973.1	1
ENSG00000263974.2	1
ENSG00000263976.1	1
ENSG00000263981.1	1
ENSG00000263988.2	1
ENSG00000263993.2	1
ENSG00000263999.2	1
ENSG00000264000.1	3
ENSG00000264002.2	1
ENSG00000264004.1	1
ENSG00000264005.1	1
ENSG00000264013.1	1
ENSG00000264015.2	3
ENSG00000264017.2	1
ENSG00000264024.2	1
ENSG00000264029.1	2
ENSG00000264030.2	1
ENSG00000264032.1	1
ENSG00000264036.2	1
ENSG00000264037.1	1
ENSG00000264040.1	1
ENSG00000264050.1	1
ENSG00000264054.1	1
ENSG00000264057.1	4
ENSG00000264061.1	2
ENSG00000264063.1	1
ENSG00000264066.6	1
ENSG00000264067.1	3
ENSG00000264072.1	2
ENSG00000264080.1	3
ENSG00000264084.1	1
ENSG00000264089.1	1
ENSG00000264090.1	1
ENSG00000264092.2	1
ENSG00000264101.1	1
ENSG00000264104.1	2
ENSG00000264108.1	2
ENSG00000264115.1	1
ENSG00000264116.6	5
ENSG00000264119.1	1
ENSG00000264125.1	2
ENSG00000264127.1	2
ENSG00000264128.2	1
ENSG00000264131.1	2
ENSG00000264136.1	1
ENSG00000264139.1	1
ENSG00000264141.1	1
ENSG00000264145.2	1
ENSG00000264149.1	2
ENSG00000264151.6	5
ENSG00000264163.1	1
ENSG00000264164.1	3
ENSG00000264168.2	1
ENSG00000264169.2	1
ENSG00000264172.1	1
ENSG00000264174.1	1
ENSG00000264177.1	2
ENSG00000264179.1	1
ENSG00000264189.1	2
ENSG00000264192.1	1
ENSG00000264193.1	1
ENSG00000264204.2	8
ENSG00000264212.1	2
ENSG00000264215.1	1
ENSG00000264232.2	3
ENSG00000264233.1	1
ENSG00000264240.1	1
ENSG00000264247.2	2
ENSG00000264250.2	1
ENSG00000264254.1	2
ENSG00000264257.1	3
ENSG00000264260.2	5
ENSG00000264262.1	2
ENSG00000264265.1	3
ENSG00000264275.1	1
ENSG00000264278.1	3
ENSG00000264289.1	1
ENSG00000264296.1	1
ENSG00000264297.2	1
ENSG00000264300.1	2
ENSG00000264301.1	2
ENSG00000264311.1	1
ENSG00000264313.2	1
ENSG00000264316.1	1
ENSG00000264319.1	1
ENSG00000264334.1	2
ENSG00000264340.1	2
ENSG00000264341.1	1
ENSG00000264342.3	1
ENSG00000264345.2	4
ENSG00000264352.2	1
ENSG00000264370.1	1
ENSG00000264371.1	1
ENSG00000264387.1	1
ENSG00000264388.1	1
ENSG00000264390.1	1
ENSG00000264391.2	1
ENSG00000264395.1	1
ENSG00000264397.1	1
ENSG00000264400.2	1
ENSG00000264404.3	3
ENSG00000264405.1	1
ENSG00000264406.1	1
ENSG00000264422.1	2
ENSG00000264423.2	1
ENSG00000264424.1	40
ENSG00000264426.1	1
ENSG00000264431.1	1
ENSG00000264434.2	2
ENSG00000264449.6	3
ENSG00000264451.1	2
ENSG00000264462.1	1
ENSG00000264464.1	2
ENSG00000264470.1	1
ENSG00000264475.1	3
ENSG00000264482.1	1
ENSG00000264483.1	1
ENSG00000264484.2	1
ENSG00000264486.1	2
ENSG00000264488.1	3
ENSG00000264490.3	1
ENSG00000264493.1	1
ENSG00000264500.1	1
ENSG00000264503.1	1
ENSG00000264511.1	1
ENSG00000264512.2	1
ENSG00000264514.1	2
ENSG00000264515.6	10
ENSG00000264525.1	1
ENSG00000264534.3	1
ENSG00000264564.1	1
ENSG00000264570.1	1
ENSG00000264571.1	1
ENSG00000264574.1	1
ENSG00000264580.1	1
ENSG00000264582.2	1
ENSG00000264587.5	7
ENSG00000264592.2	1
ENSG00000264595.1	3
ENSG00000264598.1	2
ENSG00000264603.1	1
ENSG00000264613.2	1
ENSG00000264615.2	1
ENSG00000264617.1	2
ENSG00000264618.2	1
ENSG00000264622.1	2
ENSG00000264634.1	3
ENSG00000264643.1	1
ENSG00000264644.1	1
ENSG00000264655.1	1
ENSG00000264657.1	1
ENSG00000264662.1	1
ENSG00000264663.1	1
ENSG00000264672.6	5
ENSG00000264685.1	1
ENSG00000264689.1	1
ENSG00000264693.1	2
ENSG00000264695.1	2
ENSG00000264697.1	1
ENSG00000264698.1	1
ENSG00000264699.2	5
ENSG00000264703.1	1
ENSG00000264705.1	1
ENSG00000264706.2	1
ENSG00000264707.1	3
ENSG00000264714.1	2
ENSG00000264720.3	1
ENSG00000264722.1	1
ENSG00000264727.1	1
ENSG00000264734.1	3
ENSG00000264735.1	1
ENSG00000264736.1	1
ENSG00000264739.1	1
ENSG00000264744.1	1
ENSG00000264747.1	1
ENSG00000264750.1	2
ENSG00000264760.1	1
ENSG00000264764.1	1
ENSG00000264765.1	2
ENSG00000264773.1	1
ENSG00000264775.1	1
ENSG00000264781.1	1
ENSG00000264788.1	1
ENSG00000264790.1	3
ENSG00000264791.1	2
ENSG00000264800.1	1
ENSG00000264803.1	1
ENSG00000264813.6	31
ENSG00000264824.1	1
ENSG00000264825.1	2
ENSG00000264833.1	1
ENSG00000264837.1	1
ENSG00000264843.1	3
ENSG00000264845.2	2
ENSG00000264869.2	4
ENSG00000264874.1	1
ENSG00000264876.2	7
ENSG00000264880.1	2
ENSG00000264906.1	1
ENSG00000264907.1	1
ENSG00000264910.2	1
ENSG00000264926.1	1
ENSG00000264930.1	1
ENSG00000264933.2	1
ENSG00000264954.2	3
ENSG00000264956.2	4
ENSG00000264958.2	9
ENSG00000264964.2	3
ENSG00000264970.2	2
ENSG00000264971.1	1
ENSG00000264975.1	1
ENSG00000264984.1	1
ENSG00000264985.4	3
ENSG00000264990.1	1
ENSG00000264997.1	1
ENSG00000265000.1	2
ENSG00000265003.1	1
ENSG00000265007.1	1
ENSG00000265015.1	2
ENSG00000265019.1	2
ENSG00000265038.1	1
ENSG00000265041.1	9
ENSG00000265060.2	3
ENSG00000265061.1	1
ENSG00000265069.1	2
ENSG00000265075.1	1
ENSG00000265078.2	1
ENSG00000265095.1	1
ENSG00000265097.1	2
ENSG00000265098.3	1
ENSG00000265101.1	2
ENSG00000265107.3	2
ENSG00000265115.1	2
ENSG00000265125.5	4
ENSG00000265126.1	2
ENSG00000265140.1	1
ENSG00000265141.2	1
ENSG00000265158.1	2
ENSG00000265163.1	2
ENSG00000265164.1	1
ENSG00000265165.1	1
ENSG00000265170.2	1
ENSG00000265172.1	1
ENSG00000265174.1	2
ENSG00000265179.7	3
ENSG00000265180.1	1
ENSG00000265182.1	1
ENSG00000265203.2	4
ENSG00000265214.1	1
ENSG00000265217.2	4
ENSG00000265226.1	1
ENSG00000265233.1	1
ENSG00000265237.1	1
ENSG00000265240.1	1
ENSG00000265243.1	1
ENSG00000265246.1	2
ENSG00000265247.1	1
ENSG00000265258.1	1
ENSG00000265273.1	1
ENSG00000265281.1	1
ENSG00000265284.1	1
ENSG00000265296.1	1
ENSG00000265301.1	1
ENSG00000265313.7	7
ENSG00000265316.1	4
ENSG00000265322.1	1
ENSG00000265328.1	1
ENSG00000265331.1	1
ENSG00000265340.1	1
ENSG00000265347.1	1
ENSG00000265352.1	5
ENSG00000265356.2	4
ENSG00000265366.6	7
ENSG00000265370.1	1
ENSG00000265372.1	1
ENSG00000265373.2	1
ENSG00000265374.1	5
ENSG00000265375.1	1
ENSG00000265376.1	1
ENSG00000265378.1	2
ENSG00000265380.1	3
ENSG00000265388.2	1
ENSG00000265400.1	4
ENSG00000265402.1	1
ENSG00000265417.1	2
ENSG00000265425.1	4
ENSG00000265428.1	1
ENSG00000265437.1	1
ENSG00000265439.2	1
ENSG00000265450.1	1
ENSG00000265453.1	1
ENSG00000265456.1	1
ENSG00000265460.6	11
ENSG00000265472.1	1
ENSG00000265477.1	2
ENSG00000265478.2	1
ENSG00000265480.5	4
ENSG00000265483.1	1
ENSG00000265484.2	4
ENSG00000265485.7	6
ENSG00000265487.1	2
ENSG00000265499.1	1
ENSG00000265510.1	1
ENSG00000265514.2	4
ENSG00000265519.1	2
ENSG00000265531.3	6
ENSG00000265533.1	5
ENSG00000265535.2	1
ENSG00000265537.1	1
ENSG00000265538.1	1
ENSG00000265541.1	2
ENSG00000265544.1	3
ENSG00000265545.1	1
ENSG00000265552.1	2
ENSG00000265554.2	3
ENSG00000265555.1	2
ENSG00000265564.1	1
ENSG00000265574.1	1
ENSG00000265579.1	1
ENSG00000265588.1	1
ENSG00000265596.1	1
ENSG00000265598.1	1
ENSG00000265612.1	1
ENSG00000265614.1	1
ENSG00000265617.1	1
ENSG00000265623.1	1
ENSG00000265626.1	1
ENSG00000265631.1	1
ENSG00000265635.1	1
ENSG00000265639.1	2
ENSG00000265643.1	3
ENSG00000265644.1	3
ENSG00000265646.2	1
ENSG00000265670.1	3
ENSG00000265671.1	2
ENSG00000265673.1	1
ENSG00000265675.2	1
ENSG00000265689.1	1
ENSG00000265691.1	1
ENSG00000265697.1	2
ENSG00000265698.1	1
ENSG00000265699.1	1
ENSG00000265702.2	3
ENSG00000265712.1	1
ENSG00000265717.1	2
ENSG00000265725.1	1
ENSG00000265728.1	5
ENSG00000265737.1	2
ENSG00000265752.3	3
ENSG00000265758.1	4
ENSG00000265766.3	4
ENSG00000265768.1	1
ENSG00000265775.1	1
ENSG00000265776.1	1
ENSG00000265781.1	3
ENSG00000265786.1	4
ENSG00000265789.1	1
ENSG00000265799.1	3
ENSG00000265822.1	1
ENSG00000265829.1	1
ENSG00000265831.1	1
ENSG00000265833.1	1
ENSG00000265836.1	1
ENSG00000265841.1	1
ENSG00000265843.3	4
ENSG00000265844.1	5
ENSG00000265846.1	1
ENSG00000265848.1	1
ENSG00000265853.1	1
ENSG00000265855.1	1
ENSG00000265861.1	1
ENSG00000265863.1	1
ENSG00000265872.1	1
ENSG00000265873.1	1
ENSG00000265878.2	1
ENSG00000265882.2	1
ENSG00000265885.2	1
ENSG00000265892.2	1
ENSG00000265894.2	1
ENSG00000265897.2	1
ENSG00000265912.1	2
ENSG00000265916.1	1
ENSG00000265918.2	1
ENSG00000265919.1	1
ENSG00000265924.1	1
ENSG00000265927.1	3
ENSG00000265933.5	7
ENSG00000265934.1	2
ENSG00000265935.1	2
ENSG00000265936.1	1
ENSG00000265944.1	6
ENSG00000265946.1	1
ENSG00000265956.1	1
ENSG00000265961.1	1
ENSG00000265971.1	2
ENSG00000265973.1	3
ENSG00000265975.1	2
ENSG00000265976.1	1
ENSG00000265980.1	3
ENSG00000265986.1	1
ENSG00000265992.1	4
ENSG00000265993.1	1
ENSG00000265995.1	3
ENSG00000266003.1	1
ENSG00000266006.1	1
ENSG00000266013.1	2
ENSG00000266014.2	6
ENSG00000266015.1	1
ENSG00000266017.1	1
ENSG00000266039.1	1
ENSG00000266042.1	1
ENSG00000266043.1	1
ENSG00000266048.1	1
ENSG00000266065.1	2
ENSG00000266066.1	1
ENSG00000266071.1	1
ENSG00000266078.1	1
ENSG00000266099.1	1
ENSG00000266102.1	2
ENSG00000266105.1	1
ENSG00000266106.1	2
ENSG00000266110.1	1
ENSG00000266117.1	2
ENSG00000266128.2	1
ENSG00000266133.1	1
ENSG00000266140.1	1
ENSG00000266144.1	1
ENSG00000266153.1	3
ENSG00000266155.2	2
ENSG00000266158.2	1
ENSG00000266162.1	1
ENSG00000266166.2	1
ENSG00000266168.1	1
ENSG00000266174.1	1
ENSG00000266181.1	1
ENSG00000266185.2	1
ENSG00000266190.1	2
ENSG00000266195.2	1
ENSG00000266196.1	2
ENSG00000266201.1	2
ENSG00000266204.1	1
ENSG00000266210.2	1
ENSG00000266211.1	1
ENSG00000266213.1	2
ENSG00000266222.1	2
ENSG00000266227.1	3
ENSG00000266232.1	1
ENSG00000266242.1	2
ENSG00000266248.1	2
ENSG00000266251.1	1
ENSG00000266255.1	1
ENSG00000266256.3	6
ENSG00000266262.1	1
ENSG00000266265.4	1
ENSG00000266268.5	5
ENSG00000266273.1	2
ENSG00000266279.1	2
ENSG00000266287.1	1
ENSG00000266288.1	2
ENSG00000266290.1	3
ENSG00000266291.1	1
ENSG00000266299.1	1
ENSG00000266305.1	1
ENSG00000266306.1	3
ENSG00000266312.2	5
ENSG00000266324.1	1
ENSG00000266325.1	1
ENSG00000266328.3	1
ENSG00000266329.1	1
ENSG00000266335.1	2
ENSG00000266354.1	1
ENSG00000266356.1	3
ENSG00000266357.6	5
ENSG00000266364.1	1
ENSG00000266365.1	9
ENSG00000266379.6	4
ENSG00000266385.1	2
ENSG00000266389.1	2
ENSG00000266415.1	1
ENSG00000266416.1	1
ENSG00000266417.1	1
ENSG00000266426.1	1
ENSG00000266433.6	13
ENSG00000266439.2	1
ENSG00000266441.1	2
ENSG00000266448.1	1
ENSG00000266450.1	3
ENSG00000266458.1	1
ENSG00000266460.1	2
ENSG00000266470.1	1
ENSG00000266478.1	1
ENSG00000266479.1	1
ENSG00000266489.3	3
ENSG00000266502.1	1
ENSG00000266505.1	1
ENSG00000266508.1	1
ENSG00000266514.1	1
ENSG00000266518.1	1
ENSG00000266520.1	1
ENSG00000266521.1	2
ENSG00000266522.1	4
ENSG00000266524.3	3
ENSG00000266529.1	1
ENSG00000266535.1	3
ENSG00000266545.1	1
ENSG00000266554.2	4
ENSG00000266560.5	7
ENSG00000266561.2	1
ENSG00000266564.1	1
ENSG00000266570.1	1
ENSG00000266573.6	6
